Order ID,Order Date,Ship Date,Ship Mode,Segment,Region,City,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin
CA-2024-01853,2024-10-22,2024-10-28,Standard Class,Consumer,Central,Dallas,Furniture,Furniture,Bevis Round Conference Table,7754.67,9,0.2,561.73,7.24
CA-2024-01854,2024-10-24,2024-10-30,Second Class,Consumer,Central,Indianapolis,Office Supplies,Office Supplies,Avery Binders,1861.2,9,0.1,294.95,15.85
CA-2024-01855,2024-10-12,2024-10-13,Second Class,Corporate,West,Seattle,Office Supplies,Office Supplies,Rogers File Cabinet,1058.19,7,0,194.81,18.41
CA-2024-01856,2024-10-10,2024-10-13,First Class,Consumer,South,Houston,Technology,Technology,"Samsung Monitor 27""",625.48,4,0.1,114.54,18.31
CA-2024-01857,2024-10-15,2024-10-20,First Class,Corporate,South,Charlotte,Office Supplies,Office Supplies,Ibico EPK-21 Binding System,175.68,8,0.1,26.56,15.12
CA-2024-01858,2024-10-13,2024-10-16,Second Class,Home Office,East,New York,Technology,Technology,Motorola Smart Phone,438.81,1,0,74.25,16.92
CA-2024-01859,2024-10-08,2024-10-12,First Class,Home Office,East,Washington DC,Technology,Technology,Plantronics Savi W720,8517.46,7,0,1332.55,15.64
CA-2024-01860,2024-10-06,2024-10-08,Standard Class,Consumer,West,Phoenix,Furniture,Furniture,Chromcraft Bull-Nose Table,5500.44,6,0.3,222.57,4.05
CA-2024-01861,2024-10-24,2024-10-27,First Class,Home Office,West,Los Angeles,Technology,Technology,HP LaserJet Pro,606.89,1,0.1,84.9,13.99
CA-2024-01862,2024-10-11,2024-10-18,Standard Class,Consumer,West,Phoenix,Furniture,Furniture,Sauder Classic Bookcase,4494.56,7,0.1,511.86,11.39
CA-2024-01863,2024-10-17,2024-10-18,Standard Class,Home Office,South,Houston,Technology,Technology,Logitech MK710 Keyboard,1193.24,4,0.1,242.21,20.3
CA-2024-01864,2024-10-25,2024-10-29,First Class,Consumer,East,Philadelphia,Technology,Technology,Cisco TelePresence System,7640.8,4,0,1474.1,19.29
CA-2024-01865,2024-10-22,2024-10-29,Second Class,Home Office,Central,Minneapolis,Office Supplies,Office Supplies,Avery Binders,444.71,7,0,129.54,29.13
CA-2024-01866,2024-10-08,2024-10-09,Same Day,Consumer,West,Denver,Furniture,Furniture,Sauder Classic Bookcase,1588.32,3,0,98.33,6.19
CA-2024-01867,2024-10-13,2024-10-17,First Class,Consumer,West,San Francisco,Technology,Technology,Canon imageCLASS Copier,9210.33,9,0,1688.54,18.33
CA-2024-01868,2024-10-10,2024-10-11,Second Class,Corporate,East,New York,Furniture,Furniture,HON 5400 Series Task Chair,2436.05,5,0.3,281.22,11.54
CA-2024-01869,2024-10-02,2024-10-08,Same Day,Consumer,East,New York,Technology,Technology,Canon imageCLASS Copier,4524.84,6,0.2,756.58,16.72
CA-2024-01870,2024-10-04,2024-10-05,First Class,Corporate,West,Phoenix,Technology,Technology,Plantronics Savi W720,2096.44,1,0,413.1,19.7
CA-2024-01871,2024-10-17,2024-10-22,Standard Class,Corporate,Central,Minneapolis,Office Supplies,Office Supplies,Fiskars Scissors,451.68,6,0.2,92.68,20.52
CA-2024-01872,2024-10-04,2024-10-05,Same Day,Consumer,South,Miami,Furniture,Furniture,Lesro Sheffield Chair,11645.3,10,0,1289.41,11.07
CA-2024-01873,2024-10-11,2024-10-14,Standard Class,Consumer,South,Houston,Office Supplies,Office Supplies,Fiskars Scissors,2375.6,8,0.3,452.31,19.04
CA-2024-01874,2024-10-25,2024-11-01,Standard Class,Home Office,West,Phoenix,Furniture,Furniture,Bush Advantage Collection Desk,10549.26,9,0.1,1177.22,11.16
CA-2024-01875,2024-10-17,2024-10-24,Standard Class,Corporate,South,Houston,Furniture,Furniture,Bevis Round Conference Table,266.97,1,0,16.53,6.19
CA-2024-01876,2024-10-24,2024-10-31,Second Class,Consumer,South,Houston,Office Supplies,Office Supplies,Avery Binders,1057.21,7,0.2,271.17,25.65
CA-2024-01877,2024-10-13,2024-10-18,Standard Class,Consumer,East,Baltimore,Furniture,Furniture,O Sullivan Living Dimensions,1558.8,5,0.2,62.8,4.03
CA-2024-01878,2024-10-09,2024-10-12,Second Class,Consumer,South,Charlotte,Furniture,Furniture,Bevis Round Conference Table,1647.72,4,0,101.3,6.15
CA-2024-01879,2024-11-09,2024-11-11,Standard Class,Consumer,East,Philadelphia,Technology,Technology,Motorola Smart Phone,13195.7,5,0,1651.47,12.52
CA-2024-01880,2024-11-11,2024-11-12,First Class,Corporate,West,Seattle,Furniture,Furniture,Harbour Creations Chair,3381.48,9,0.2,171.4,5.07
CA-2024-01881,2024-11-24,2024-11-27,Standard Class,Home Office,South,Houston,Office Supplies,Office Supplies,Avery Binders,241.56,3,0.3,36.99,15.31
CA-2024-01882,2024-11-28,2024-12-04,First Class,Corporate,Central,Kansas City,Office Supplies,Office Supplies,Acco Binder,1675.1,10,0,524.93,31.34
CA-2024-01883,2024-11-24,2024-11-30,Second Class,Corporate,West,Phoenix,Technology,Technology,Apple Smart Phone Full Size,8404.34,7,0,1766.73,21.02
CA-2024-01884,2024-11-24,2024-11-26,Second Class,Corporate,East,Boston,Technology,Technology,"Samsung Monitor 27""",1049.9,5,0,143.09,13.63
CA-2024-01885,2024-11-21,2024-11-25,Standard Class,Home Office,West,Los Angeles,Furniture,Furniture,Chromcraft Bull-Nose Table,1782.44,2,0,90.87,5.1
CA-2024-01886,2024-11-25,2024-12-02,Standard Class,Consumer,East,New York,Technology,Technology,Canon imageCLASS Copier,526.71,1,0,103.77,19.7
CA-2024-01887,2024-11-18,2024-11-24,Same Day,Corporate,Central,Chicago,Office Supplies,Office Supplies,GBC DocuBind P400,1539.3,6,0,257.05,16.7
CA-2024-01888,2024-11-08,2024-11-09,Standard Class,Consumer,Central,Minneapolis,Technology,Technology,Motorola Smart Phone,19100.88,9,0,3490.66,18.27
CA-2024-01889,2024-11-05,2024-11-06,First Class,Corporate,West,Seattle,Technology,Technology,HP LaserJet Pro,873.6,4,0,142.15,16.27
CA-2024-01890,2024-11-16,2024-11-18,Standard Class,Corporate,West,Phoenix,Office Supplies,Office Supplies,GBC DocuBind P400,142.46,2,0,48.62,34.13
CA-2024-01891,2024-11-02,2024-11-07,Same Day,Consumer,Central,Chicago,Technology,Technology,Cisco TelePresence System,1972.47,3,0.2,341.33,17.3
CA-2024-01892,2024-11-12,2024-11-13,Standard Class,Home Office,West,Seattle,Furniture,Furniture,Bush Advantage Collection Desk,5530.9,5,0,514.03,9.29
CA-2024-01893,2024-11-11,2024-11-13,Standard Class,Consumer,Central,Dallas,Office Supplies,Office Supplies,Fellowes PB500 Binder,957.46,7,0.1,296.21,30.94
CA-2024-01894,2024-11-05,2024-11-07,Same Day,Home Office,East,Philadelphia,Technology,Technology,Logitech MK710 Keyboard,8084.51,7,0.1,1369.68,16.94
CA-2024-01895,2024-11-13,2024-11-17,Second Class,Home Office,East,Philadelphia,Technology,Technology,Apple Smart Phone Full Size,14100.66,9,0.2,2444.73,17.34
CA-2024-01896,2024-11-19,2024-11-26,Standard Class,Consumer,East,Baltimore,Office Supplies,Office Supplies,Rogers File Cabinet,849.64,4,0,167.41,19.7
CA-2024-01897,2024-11-02,2024-11-05,Same Day,Corporate,East,Washington DC,Office Supplies,Office Supplies,GBC DocuBind P400,1532.28,6,0,495.47,32.34
CA-2024-01898,2024-11-08,2024-11-10,Second Class,Home Office,West,Denver,Office Supplies,Office Supplies,Dixon Ticonderoga Pencils,85.92,4,0.3,15.26,17.76
CA-2024-01899,2024-11-12,2024-11-13,Standard Class,Consumer,East,New York,Office Supplies,Office Supplies,Dixon Ticonderoga Pencils,401.02,2,0.2,66.07,16.48
CA-2024-01900,2024-11-01,2024-11-06,First Class,Consumer,West,San Francisco,Technology,Technology,Cisco TelePresence System,4036.83,7,0.3,558.06,13.82
CA-2024-01901,2024-11-10,2024-11-11,Second Class,Consumer,East,Philadelphia,Furniture,Furniture,HON 5400 Series Task Chair,441.6,3,0.2,40.36,9.14
CA-2024-01902,2024-11-18,2024-11-24,Same Day,Consumer,West,Phoenix,Furniture,Furniture,Chromcraft Bull-Nose Table,5547.25,5,0.3,444.61,8.01
CA-2024-01903,2024-11-13,2024-11-15,Standard Class,Consumer,South,Atlanta,Office Supplies,Office Supplies,Rogers File Cabinet,492.48,4,0.1,79.39,16.12
CA-2024-01904,2024-11-27,2024-12-01,First Class,Consumer,Central,Kansas City,Furniture,Furniture,O Sullivan Living Dimensions,423.69,3,0.1,29.54,6.97
CA-2024-01905,2024-11-01,2024-11-03,Standard Class,Home Office,West,Los Angeles,Technology,Technology,Logitech MK710 Keyboard,3069.35,5,0,401.0,13.06
CA-2024-01906,2024-11-21,2024-11-22,Same Day,Consumer,Central,Minneapolis,Technology,Technology,Apple Smart Phone Full Size,3668.52,4,0.2,798.51,21.77
CA-2024-01907,2024-12-12,2024-12-19,First Class,Corporate,West,Los Angeles,Office Supplies,Office Supplies,Ibico EPK-21 Binding System,1439.15,5,0,359.85,25.0
CA-2024-01908,2024-12-04,2024-12-09,Standard Class,Home Office,South,Houston,Technology,Technology,Belkin USB Hub,652.5,3,0.1,130.24,19.96
CA-2024-01909,2024-12-21,2024-12-22,Second Class,Consumer,West,San Francisco,Office Supplies,Office Supplies,GBC DocuBind P400,1063.6,4,0.3,331.31,31.15
CA-2024-01910,2024-12-21,2024-12-26,Same Day,Corporate,South,Charlotte,Furniture,Furniture,Lesro Sheffield Chair,3487.08,6,0,176.08,5.05
CA-2024-01911,2024-12-20,2024-12-21,Second Class,Consumer,West,Phoenix,Technology,Technology,Lenovo ThinkPad,5297.01,3,0,1162.38,21.94
CA-2024-01912,2024-12-16,2024-12-17,First Class,Consumer,Central,Minneapolis,Furniture,Furniture,Eldon Fold N Roll Cart,3450.88,8,0,395.9,11.47
CA-2024-01913,2024-12-23,2024-12-30,Second Class,Corporate,East,Philadelphia,Technology,Technology,Motorola Smart Phone,7081.12,8,0,1184.86,16.73
CA-2024-01914,2024-12-28,2024-12-31,Same Day,Consumer,South,Charlotte,Furniture,Furniture,Harbour Creations Chair,3766.84,7,0.3,337.41,8.96
CA-2024-01915,2024-12-03,2024-12-09,Standard Class,Consumer,East,Baltimore,Office Supplies,Office Supplies,Staple envelope,1079.75,7,0.3,218.72,20.26
CA-2024-01916,2024-12-01,2024-12-03,Second Class,Consumer,Central,Dallas,Office Supplies,Office Supplies,Rogers File Cabinet,181.48,2,0.1,32.96,18.16
CA-2024-01917,2024-12-15,2024-12-19,Standard Class,Consumer,East,Washington DC,Furniture,Furniture,Harbour Creations Chair,9793.26,9,0,755.92,7.72
CA-2024-01918,2024-12-13,2024-12-16,Same Day,Consumer,South,New Orleans,Office Supplies,Office Supplies,Avery Binders,197.2,2,0.1,68.88,34.93
CA-2024-01919,2024-12-16,2024-12-18,Standard Class,Corporate,West,Phoenix,Technology,Technology,Motorola Smart Phone,4250.12,4,0.2,523.33,12.31
CA-2024-01920,2024-12-07,2024-12-08,First Class,Corporate,South,Atlanta,Office Supplies,Office Supplies,Eldon Stackable Letterbox,1044.28,4,0.3,355.61,34.05
CA-2024-01921,2024-12-09,2024-12-13,Second Class,Home Office,West,San Francisco,Technology,Technology,Cisco TelePresence System,2000.52,2,0.1,382.54,19.12
CA-2024-01922,2024-12-03,2024-12-07,Same Day,Corporate,Central,Minneapolis,Technology,Technology,Canon imageCLASS Copier,17373.54,6,0,2600.65,14.97
CA-2024-01923,2024-12-23,2024-12-27,Second Class,Home Office,East,Baltimore,Office Supplies,Office Supplies,Fellowes PB500 Binder,1645.32,6,0,434.47,26.41
CA-2024-01924,2024-12-22,2024-12-29,First Class,Corporate,West,Denver,Furniture,Furniture,Harbour Creations Chair,575.34,6,0,64.28,11.17
CA-2024-01925,2024-12-15,2024-12-22,Standard Class,Consumer,West,Phoenix,Technology,Technology,Canon imageCLASS Copier,5873.22,3,0.2,1080.04,18.39
CA-2024-01926,2024-12-25,2024-12-27,Standard Class,Home Office,West,San Francisco,Furniture,Furniture,Bevis Round Conference Table,5028.6,10,0,341.17,6.78
CA-2024-01927,2024-12-17,2024-12-24,Same Day,Corporate,East,Philadelphia,Technology,Technology,Plantronics Savi W720,4286.1,2,0.1,792.46,18.49
CA-2024-01928,2024-12-04,2024-12-06,Same Day,Consumer,East,Baltimore,Furniture,Furniture,Harbour Creations Chair,4478.32,8,0.2,242.51,5.42
CA-2024-01929,2024-12-28,2024-12-29,Same Day,Consumer,East,Washington DC,Furniture,Furniture,Lesro Sheffield Chair,1965.3,2,0.3,94.93,4.83
CA-2024-01930,2024-12-21,2024-12-25,Second Class,Corporate,West,Denver,Office Supplies,Office Supplies,GBC DocuBind P400,1588.14,9,0,248.59,15.65
CA-2024-01931,2024-12-07,2024-12-14,Same Day,Corporate,West,Phoenix,Furniture,Furniture,Eldon Fold N Roll Cart,9156.96,8,0.1,623.12,6.8
CA-2024-01932,2024-12-10,2024-12-13,Second Class,Home Office,West,Seattle,Office Supplies,Office Supplies,Rogers File Cabinet,478.4,5,0.1,158.13,33.05
CA-2024-01933,2024-12-05,2024-12-12,First Class,Home Office,West,Phoenix,Technology,Technology,Canon imageCLASS Copier,15277.14,6,0.3,2626.08,17.19
CA-2024-01934,2024-12-18,2024-12-22,Same Day,Home Office,East,Baltimore,Office Supplies,Office Supplies,Avery Binders,747.2,4,0,170.86,22.87
